25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26150.0, {'360082': 0.0, '360086': -0.45982143, 'GS_cluster_2415878664_254486231_359566_359576': -0.6964286}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26160.0, {'360082': -0.058035713, '360086': -0.7098214, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26170.0, {'360082': -0.18303572, '360086': -0.38392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.04910714}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26180.0, {'360082': -0.36607143, '360086': -0.10714286, 'GS_cluster_2415878664_254486231_359566_359576': -0.16071428}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26190.0, {'360082': -0.61160713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.11160714}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26200.0, {'360082': -1.0044643, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.24553572}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26210.0, {'360082': -0.008928572, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26220.0, {'360082': -0.058035713, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -0.20089285}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26230.0, {'360082': -0.02232143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.33482143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26240.0, {'360082': 0.0, '360086': -0.12053572, 'GS_cluster_2415878664_254486231_359566_359576': -0.47767857}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26250.0, {'360082': -0.058035713, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -0.0625}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26260.0, {'360082': -0.3392857, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.15625}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26270.0, {'360082': -0.80803573, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.29910713}, {'360082': 6, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26280.0, {'360082': -1.5357143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 19, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26290.0, {'360082': -2.4642856, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.19642857}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 21, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26300.0, {'360082': -1.8705357, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.5535714}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26310.0, {'360082': -2.392857, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.98214287}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26320.0, {'360082': -1.6875, '360086': -0.3125, 'GS_cluster_2415878664_254486231_359566_359576': -0.116071425}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 17, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26330.0, {'360082': -0.2857143, '360086': -0.68303573, 'GS_cluster_2415878664_254486231_359566_359576': -0.26339287}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26340.0, {'360082': -0.61160713, '360086': -0.32142857, 'GS_cluster_2415878664_254486231_359566_359576': -0.2544643}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26350.0, {'360082': -0.8839286, '360086': -0.5223214, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26360.0, {'360082': -1.2232143, '360086': -0.81696427, 'GS_cluster_2415878664_254486231_359566_359576': -0.4330357}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 9, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26370.0, {'360082': -0.4330357, '360086': -0.25, 'GS_cluster_2415878664_254486231_359566_359576': -0.35714287}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26380.0, {'360082': -0.20535715, '360086': -0.3169643, 'GS_cluster_2415878664_254486231_359566_359576': -0.4955357}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26390.0, {'360082': -0.09375, '360086': -0.11160714, 'GS_cluster_2415878664_254486231_359566_359576': -0.76785713}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26400.0, {'360082': -0.16517857, '360086': -0.22767857, 'GS_cluster_2415878664_254486231_359566_359576': -1.1875}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26410.0, {'360082': -0.05357143, '360086': -0.09821428, 'GS_cluster_2415878664_254486231_359566_359576': -1.9419643}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26420.0, {'360082': -0.04910714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.2053572}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26430.0, {'360082': 0.0, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -2.0625}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26440.0, {'360082': -0.026785715, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -0.98214287}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26450.0, {'360082': -0.09375, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5982143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26460.0, {'360082': -0.04464286, '360086': -0.04464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.90178573}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26470.0, {'360082': -0.26339287, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -1.09375}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26480.0, {'360082': -0.44642857, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -1.5848215}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26490.0, {'360082': -0.20089285, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -1.2901785}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26500.0, {'360082': -0.026785715, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -1.5669643}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26510.0, {'360082': -0.084821425, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -2.1964285}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26520.0, {'360082': -0.21428572, '360086': -0.20982143, 'GS_cluster_2415878664_254486231_359566_359576': -2.7410715}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26530.0, {'360082': -0.07589286, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -3.669643}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
26540.0, {'360082': -0.09375, '360086': -0.14732143, 'GS_cluster_2415878664_254486231_359566_359576': -3.625}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
26550.0, {'360082': -0.20535715, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -1.5178572}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26560.0, {'360082': -0.0625, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -1.5982143}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26570.0, {'360082': -0.23660715, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -2.03125}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26580.0, {'360082': -0.59375, '360086': -0.0625, 'GS_cluster_2415878664_254486231_359566_359576': -2.705357}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 12, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26590.0, {'360082': -0.96875, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -3.5625}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
26600.0, {'360082': -0.5223214, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26610.0, {'360082': -0.9375, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 5, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
26620.0, {'360082': -1.2366072, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
26630.0, {'360082': -1.7767857, '360086': -0.20089285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 13, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26640.0, {'360082': -2.4464285, '360086': -0.54464287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 16, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 28}, 
26650.0, {'360082': -3.2857144, '360086': -1.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 20, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 30}, 
26660.0, {'360082': -1.9866072, '360086': -0.79464287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 13, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26670.0, {'360082': -2.5669644, '360086': -0.8660714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 13, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26680.0, {'360082': -3.15625, '360086': -1.1383928, 'GS_cluster_2415878664_254486231_359566_359576': -1.3303572}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26690.0, {'360082': -3.78125, '360086': -0.94196427, 'GS_cluster_2415878664_254486231_359566_359576': -0.38392857}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 17, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26700.0, {'360082': -4.0, '360086': -0.13392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.2857143}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 16, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26710.0, {'360082': -4.0, '360086': -0.09821428, 'GS_cluster_2415878664_254486231_359566_359576': -0.11160714}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26720.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26730.0, {'360082': -4.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.14732143}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26740.0, {'360082': -4.0, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.6160714}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 14, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26750.0, {'360082': -4.0, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -0.4017857}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26760.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.59375}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26770.0, {'360082': -4.0, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.87053573}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26780.0, {'360082': -4.0, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -1.1294643}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26790.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5223215}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26800.0, {'360082': -4.0, '360086': -0.10714286, 'GS_cluster_2415878664_254486231_359566_359576': -0.32589287}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 12, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26810.0, {'360082': -4.0, '360086': -0.20982143, 'GS_cluster_2415878664_254486231_359566_359576': -0.86160713}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 12, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26820.0, {'360082': -4.0, '360086': -0.23214285, 'GS_cluster_2415878664_254486231_359566_359576': -0.4330357}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26830.0, {'360082': -4.0, '360086': -0.32589287, 'GS_cluster_2415878664_254486231_359566_359576': -0.3794643}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 12, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26840.0, {'360082': -4.0, '360086': -0.4107143, 'GS_cluster_2415878664_254486231_359566_359576': -0.11160714}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26850.0, {'360082': -0.3794643, '360086': -0.5, 'GS_cluster_2415878664_254486231_359566_359576': -0.0625}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26860.0, {'360082': 0.0, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26870.0, {'360082': 0.0, '360086': -0.15625, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26880.0, {'360082': 0.0, '360086': -0.13392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26890.0, {'360082': 0.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.102678575}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26900.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.28125}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26910.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.03125}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26920.0, {'360082': -0.026785715, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.09821428}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26930.0, {'360082': -0.084821425, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.33482143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26940.0, {'360082': -0.21875, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.63839287}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26950.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.08035714}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26960.0, {'360082': -0.071428575, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26970.0, {'360082': -0.03125, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26980.0, {'360082': -0.07589286, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26990.0, {'360082': -0.16071428, '360086': -0.18303572, 'GS_cluster_2415878664_254486231_359566_359576': -0.04910714}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
27000.0, {'360082': 0.0, '360086': -0.38839287, 'GS_cluster_2415878664_254486231_359566_359576': -0.18303572}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
27010.0, {'360082': 0.0, '360086': -0.61160713, 'GS_cluster_2415878664_254486231_359566_359576': -0.22321428}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
27020.0, {'360082': -0.004464286, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
27030.0, {'360082': -0.071428575, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
27040.0, {'360082': -0.02232143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.013392857}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
27050.0, {'360082': -0.06696428, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
27060.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.03125}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
27070.0, {'360082': 0.0, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
27080.0, {'360082': -0.04464286, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.0625}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
