25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26150.0, {'360082': -0.04910714, '360086': -0.3392857, 'GS_cluster_2415878664_254486231_359566_359576': -1.1741072}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26160.0, {'360082': 0.0, '360086': -0.5625, 'GS_cluster_2415878664_254486231_359566_359576': -1.2723215}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 0, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26170.0, {'360082': 0.0, '360086': -0.96875, 'GS_cluster_2415878664_254486231_359566_359576': -1.1026785}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 0, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26180.0, {'360082': 0.0, '360086': -1.1339285, 'GS_cluster_2415878664_254486231_359566_359576': -1.4375}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 0, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26190.0, {'360082': -0.035714287, '360086': -1.4821428, 'GS_cluster_2415878664_254486231_359566_359576': -1.3214285}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26200.0, {'360082': 0.0, '360086': -1.8883928, 'GS_cluster_2415878664_254486231_359566_359576': -0.9464286}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26210.0, {'360082': -0.03125, '360086': -2.392857, 'GS_cluster_2415878664_254486231_359566_359576': -1.2142857}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26220.0, {'360082': -0.20089285, '360086': -2.8169644, 'GS_cluster_2415878664_254486231_359566_359576': -1.5267857}, {'360082': 2, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 4, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26230.0, {'360082': -0.45535713, '360086': -3.3482144, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 6, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26240.0, {'360082': 0.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.11160714}, {'360082': 0, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26250.0, {'360082': -0.071428575, '360086': -1.2366072, 'GS_cluster_2415878664_254486231_359566_359576': -0.4107143}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26260.0, {'360082': -0.29464287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.625}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26270.0, {'360082': -0.04910714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.79910713}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26280.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.29017857}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26290.0, {'360082': -0.08035714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.33035713}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26300.0, {'360082': -0.33482143, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -0.76339287}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26310.0, {'360082': -0.05357143, '360086': -0.4419643, 'GS_cluster_2415878664_254486231_359566_359576': -1.1919643}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26320.0, {'360082': -0.23214285, '360086': -0.8035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.9285714}, {'360082': 3, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26330.0, {'360082': -0.54464287, '360086': -1.3080357, 'GS_cluster_2415878664_254486231_359566_359576': -1.2366072}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26340.0, {'360082': -0.9285714, '360086': -2.138393, 'GS_cluster_2415878664_254486231_359566_359576': -1.4285715}, {'360082': 4, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 11, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26350.0, {'360082': -1.28125, '360086': -3.0892856, 'GS_cluster_2415878664_254486231_359566_359576': -0.5714286}, {'360082': 4, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26360.0, {'360082': -1.6830357, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.8660714}, {'360082': 4, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 26, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26370.0, {'360082': -2.169643, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.0178572}, {'360082': 6, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 28, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26380.0, {'360082': -0.66071427, '360086': -2.857143, 'GS_cluster_2415878664_254486231_359566_359576': -1.2633928}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26390.0, {'360082': -0.89285713, '360086': -0.9598214, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 8, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26400.0, {'360082': -1.1428572, '360086': -0.72321427, 'GS_cluster_2415878664_254486231_359566_359576': -0.3080357}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26410.0, {'360082': -1.4866072, '360086': -0.90178573, 'GS_cluster_2415878664_254486231_359566_359576': -0.80803573}, {'360082': 8, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 15, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26420.0, {'360082': -2.28125, '360086': -1.1026785, 'GS_cluster_2415878664_254486231_359566_359576': -0.9285714}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26430.0, {'360082': -3.1294644, '360086': -1.4776785, 'GS_cluster_2415878664_254486231_359566_359576': -0.9285714}, {'360082': 9, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 19, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26440.0, {'360082': -1.7991072, '360086': -0.45089287, 'GS_cluster_2415878664_254486231_359566_359576': -1.1964285}, {'360082': 8, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 15, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26450.0, {'360082': -0.4017857, '360086': -0.82589287, 'GS_cluster_2415878664_254486231_359566_359576': -2.0892856}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 7, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
26460.0, {'360082': -0.3482143, '360086': -1.2276785, 'GS_cluster_2415878664_254486231_359566_359576': -3.2589285}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 7, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
26470.0, {'360082': -0.5089286, '360086': -1.7321428, 'GS_cluster_2415878664_254486231_359566_359576': -3.9642856}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 6, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26480.0, {'360082': -0.29017857, '360086': -2.299107, 'GS_cluster_2415878664_254486231_359566_359576': -2.28125}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 5, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26490.0, {'360082': -0.125, '360086': -2.924107, 'GS_cluster_2415878664_254486231_359566_359576': -2.5089285}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 3, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26500.0, {'360082': -0.25, '360086': -3.625, 'GS_cluster_2415878664_254486231_359566_359576': -2.7276785}, {'360082': 5, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 5, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26510.0, {'360082': -0.4732143, '360086': -1.625, 'GS_cluster_2415878664_254486231_359566_359576': -2.7857144}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 5, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26520.0, {'360082': -0.5625, '360086': -2.0848215, 'GS_cluster_2415878664_254486231_359566_359576': -0.9375}, {'360082': 6, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26530.0, {'360082': -0.16964285, '360086': -2.5401785, 'GS_cluster_2415878664_254486231_359566_359576': -1.1607143}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26540.0, {'360082': -0.29464287, '360086': -2.84375, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 6, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26550.0, {'360082': -0.45982143, '360086': -3.2901785, 'GS_cluster_2415878664_254486231_359566_359576': -0.18303572}, {'360082': 6, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26560.0, {'360082': -0.62946427, '360086': -3.6875, 'GS_cluster_2415878664_254486231_359566_359576': -0.4419643}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 11, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26570.0, {'360082': -1.15625, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.85714287}, {'360082': 14, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26580.0, {'360082': -1.3169643, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.4151785}, {'360082': 11, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26590.0, {'360082': -1.7366072, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.9241072}, {'360082': 10, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 17, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26600.0, {'360082': -2.2544644, '360086': -1.9464285, 'GS_cluster_2415878664_254486231_359566_359576': -2.6160715}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 20, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26610.0, {'360082': -2.174107, '360086': -0.52678573, 'GS_cluster_2415878664_254486231_359566_359576': -3.4464285}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 16, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26620.0, {'360082': -1.71875, '360086': -0.42857143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
26630.0, {'360082': -1.6964285, '360086': -0.68303573, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 10, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
26640.0, {'360082': -1.2232143, '360086': -1.0625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 12, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26650.0, {'360082': -1.5758928, '360086': -1.3125, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 9, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26660.0, {'360082': -0.9151786, '360086': -0.19642857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26670.0, {'360082': -0.39732143, '360086': -0.375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26680.0, {'360082': -0.5223214, '360086': -0.7723214, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 4, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
26690.0, {'360082': -0.17410715, '360086': -0.38839287, 'GS_cluster_2415878664_254486231_359566_359576': -2.3705356}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26700.0, {'360082': -0.125, '360086': -0.55803573, 'GS_cluster_2415878664_254486231_359566_359576': -2.3482144}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26710.0, {'360082': -0.21875, '360086': -0.91964287, 'GS_cluster_2415878664_254486231_359566_359576': -2.2723215}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 4, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26720.0, {'360082': -0.25, '360086': -1.3571428, 'GS_cluster_2415878664_254486231_359566_359576': -2.3973215}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 3, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26730.0, {'360082': -0.20982143, '360086': -1.0625, 'GS_cluster_2415878664_254486231_359566_359576': -3.3169644}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 3, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26740.0, {'360082': -0.19642857, '360086': -1.4107143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 2, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
26750.0, {'360082': -0.09821428, '360086': -1.7678572, 'GS_cluster_2415878664_254486231_359566_359576': -2.200893}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 1, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26760.0, {'360082': 0.0, '360086': -2.125, 'GS_cluster_2415878664_254486231_359566_359576': -1.7544643}, {'360082': 0, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 0, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26770.0, {'360082': -0.013392857, '360086': -2.53125, 'GS_cluster_2415878664_254486231_359566_359576': -2.5535715}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 1, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
26780.0, {'360082': -0.058035713, '360086': -3.017857, 'GS_cluster_2415878664_254486231_359566_359576': -1.5401785}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26790.0, {'360082': -0.102678575, '360086': -2.888393, 'GS_cluster_2415878664_254486231_359566_359576': -1.9464285}, {'360082': 1, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26800.0, {'360082': 0.0, '360086': -2.7544644, 'GS_cluster_2415878664_254486231_359566_359576': -2.1964285}, {'360082': 0, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 0, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26810.0, {'360082': -0.04017857, '360086': -2.580357, 'GS_cluster_2415878664_254486231_359566_359576': -3.1919644}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 2, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26820.0, {'360082': 0.0, '360086': -0.65625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26830.0, {'360082': 0.0, '360086': -0.23214285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 15}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 31}, 
26840.0, {'360082': 0.0, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 35}, 
26850.0, {'360082': 0.0, '360086': -0.375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 0, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 31}, 
26860.0, {'360082': 0.0, '360086': -0.14285715, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
26870.0, {'360082': 0.0, '360086': -0.19642857, 'GS_cluster_2415878664_254486231_359566_359576': -3.28125}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26880.0, {'360082': 0.0, '360086': -0.33035713, 'GS_cluster_2415878664_254486231_359566_359576': -3.075893}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
26890.0, {'360082': 0.0, '360086': -0.1875, 'GS_cluster_2415878664_254486231_359566_359576': -3.75}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26900.0, {'360082': -0.004464286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -3.7455356}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26910.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26920.0, {'360082': -0.026785715, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26930.0, {'360082': -0.071428575, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -3.080357}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26940.0, {'360082': 0.0, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.9464286}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26950.0, {'360082': -0.058035713, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.9910714}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26960.0, {'360082': -0.21428572, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.3125}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26970.0, {'360082': -0.017857144, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -0.17410715}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26980.0, {'360082': -0.0625, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26990.0, {'360082': -0.15178572, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.15178572}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27000.0, {'360082': -0.2857143, '360086': -0.15178572, 'GS_cluster_2415878664_254486231_359566_359576': -0.16071428}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27010.0, {'360082': 0.0, '360086': -0.375, 'GS_cluster_2415878664_254486231_359566_359576': -0.04464286}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
27020.0, {'360082': 0.0, '360086': -0.67410713, 'GS_cluster_2415878664_254486231_359566_359576': -0.15178572}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27030.0, {'360082': -0.026785715, '360086': -0.98660713, 'GS_cluster_2415878664_254486231_359566_359576': -0.36160713}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
27040.0, {'360082': -0.084821425, '360086': -1.2991072, 'GS_cluster_2415878664_254486231_359566_359576': -0.53571427}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
27050.0, {'360082': -0.16517857, '360086': -1.375, 'GS_cluster_2415878664_254486231_359566_359576': -1.0223215}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
27060.0, {'360082': -0.29910713, '360086': -1.4419643, 'GS_cluster_2415878664_254486231_359566_359576': -0.20535715}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27070.0, {'360082': -0.4375, '360086': -0.2544643, 'GS_cluster_2415878664_254486231_359566_359576': -0.38392857}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27080.0, {'360082': -0.5848214, '360086': -0.30357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.08928572}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
