25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26150.0, {'360082': -4.0, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -0.96875}, {'360082': 14, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 26, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26160.0, {'360082': -4.0, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -1.3303572}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 21, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26170.0, {'360082': -3.625, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.19196428}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 18, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26180.0, {'360082': -4.0, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.46875}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26190.0, {'360082': -4.0, '360086': -0.5401786, 'GS_cluster_2415878664_254486231_359566_359576': -0.82589287}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 24, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26200.0, {'360082': -4.0, '360086': -0.84375, 'GS_cluster_2415878664_254486231_359566_359576': -0.60714287}, {'360082': 16, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 35, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26210.0, {'360082': -4.0, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -0.79464287}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 40, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26220.0, {'360082': -4.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.54910713}, {'360082': 15, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 30, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26230.0, {'360082': -3.950893, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -0.62053573}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 22, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26240.0, {'360082': -2.0848215, '360086': -0.20535715, 'GS_cluster_2415878664_254486231_359566_359576': -0.48660713}, {'360082': 7, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26250.0, {'360082': -2.5223215, '360086': -0.54464287, 'GS_cluster_2415878664_254486231_359566_359576': -0.8125}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 13, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26260.0, {'360082': -3.1785715, '360086': -1.0803572, 'GS_cluster_2415878664_254486231_359566_359576': -1.3080357}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 16, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26270.0, {'360082': -1.5089285, '360086': -0.29017857, 'GS_cluster_2415878664_254486231_359566_359576': -1.6785715}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26280.0, {'360082': -1.8660715, '360086': -0.5401786, 'GS_cluster_2415878664_254486231_359566_359576': -2.2098215}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 11, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26290.0, {'360082': -0.058035713, '360086': -0.99553573, 'GS_cluster_2415878664_254486231_359566_359576': -2.8035715}, {'360082': 1, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 1, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26300.0, {'360082': -0.035714287, '360086': -1.6116072, 'GS_cluster_2415878664_254486231_359566_359576': -3.517857}, {'360082': 1, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 1, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26310.0, {'360082': -0.013392857, '360086': -2.325893, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 1, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26320.0, {'360082': -0.17410715, '360086': -3.205357, 'GS_cluster_2415878664_254486231_359566_359576': -1.7544643}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 4, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
26330.0, {'360082': -0.4375, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5669643}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 6, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26340.0, {'360082': -0.7589286, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.8482143}, {'360082': 3, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 9, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26350.0, {'360082': -0.06696428, '360086': -2.075893, 'GS_cluster_2415878664_254486231_359566_359576': -2.8080356}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 2, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26360.0, {'360082': 0.0, '360086': -2.6294644, 'GS_cluster_2415878664_254486231_359566_359576': -3.4017856}, {'360082': 0, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 0, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26370.0, {'360082': -0.07589286, '360086': -3.4910715, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 3, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26380.0, {'360082': -0.19642857, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 6, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26390.0, {'360082': -0.42857143, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 9, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
26400.0, {'360082': -0.7098214, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 10, '360086': 23, 'GS_cluster_2415878664_254486231_359566_359576': 35}, 
26410.0, {'360082': -0.29464287, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 4, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26420.0, {'360082': -0.1875, '360086': -3.0089285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 3, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26430.0, {'360082': 0.0, '360086': -0.33035713, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 28}, 
26440.0, {'360082': -0.04910714, '360086': -0.4642857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 35}, 
26450.0, {'360082': -0.017857144, '360086': -0.66964287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 28}, 
26460.0, {'360082': -0.20982143, '360086': -0.73660713, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 6, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26470.0, {'360082': -0.5223214, '360086': -0.33482143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26480.0, {'360082': -0.50446427, '360086': -0.5, 'GS_cluster_2415878664_254486231_359566_359576': -2.7901785}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26490.0, {'360082': -0.81696427, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -2.3125}, {'360082': 7, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26500.0, {'360082': -0.58035713, '360086': -0.41517857, 'GS_cluster_2415878664_254486231_359566_359576': -2.388393}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26510.0, {'360082': -0.71428573, '360086': -0.33482143, 'GS_cluster_2415878664_254486231_359566_359576': -2.450893}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26520.0, {'360082': -0.93303573, '360086': -0.45089287, 'GS_cluster_2415878664_254486231_359566_359576': -1.9821428}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26530.0, {'360082': -1.0133928, '360086': -0.68303573, 'GS_cluster_2415878664_254486231_359566_359576': -0.47767857}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26540.0, {'360082': -0.70535713, '360086': -0.16964285, 'GS_cluster_2415878664_254486231_359566_359576': -0.96875}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 14, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26550.0, {'360082': -1.1651785, '360086': -0.3392857, 'GS_cluster_2415878664_254486231_359566_359576': -1.0982143}, {'360082': 12, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 12, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26560.0, {'360082': -1.4642857, '360086': -0.625, 'GS_cluster_2415878664_254486231_359566_359576': -1.1875}, {'360082': 11, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 13, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
26570.0, {'360082': -1.9642857, '360086': -1.0223215, 'GS_cluster_2415878664_254486231_359566_359576': -1.8526785}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
26580.0, {'360082': -2.4598215, '360086': -1.0892857, 'GS_cluster_2415878664_254486231_359566_359576': -1.9151785}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 15, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26590.0, {'360082': -3.1294644, '360086': -1.5178572, 'GS_cluster_2415878664_254486231_359566_359576': -0.91071427}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 15, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26600.0, {'360082': -2.8482144, '360086': -2.0089285, 'GS_cluster_2415878664_254486231_359566_359576': -1.1830357}, {'360082': 14, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 15, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26610.0, {'360082': -3.25, '360086': -2.607143, 'GS_cluster_2415878664_254486231_359566_359576': -1.375}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 17, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26620.0, {'360082': -3.8125, '360086': -2.2723215, 'GS_cluster_2415878664_254486231_359566_359576': -0.10714286}, {'360082': 15, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 15, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26630.0, {'360082': -3.174107, '360086': -3.0580356, 'GS_cluster_2415878664_254486231_359566_359576': -0.15178572}, {'360082': 12, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 19, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26640.0, {'360082': -3.7098215, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.26785713}, {'360082': 12, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26650.0, {'360082': -3.7767856, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.4642857}, {'360082': 11, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 14, '360086': 23, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26660.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.86160713}, {'360082': 15, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 19, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26670.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.0580357}, {'360082': 19, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 19, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26680.0, {'360082': -3.7232144, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.3705357}, {'360082': 16, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 16, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26690.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 18, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 18, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
26700.0, {'360082': -3.5044644, '360086': -3.736607, 'GS_cluster_2415878664_254486231_359566_359576': -0.10714286}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 15, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26710.0, {'360082': -3.6919644, '360086': -1.5267857, 'GS_cluster_2415878664_254486231_359566_359576': -0.16964285}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 16, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26720.0, {'360082': -2.544643, '360086': -0.8660714, 'GS_cluster_2415878664_254486231_359566_359576': -0.25}, {'360082': 11, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 14, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26730.0, {'360082': -2.955357, '360086': -0.94196427, 'GS_cluster_2415878664_254486231_359566_359576': -0.4955357}, {'360082': 11, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 11, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26740.0, {'360082': -3.4464285, '360086': -1.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.94196427}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 11, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26750.0, {'360082': -2.71875, '360086': -1.0535715, 'GS_cluster_2415878664_254486231_359566_359576': -1.46875}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26760.0, {'360082': -2.7142856, '360086': -1.2767857, 'GS_cluster_2415878664_254486231_359566_359576': -2.0089285}, {'360082': 8, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26770.0, {'360082': -2.7589285, '360086': -1.3571428, 'GS_cluster_2415878664_254486231_359566_359576': -3.013393}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 9, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26780.0, {'360082': -2.7455356, '360086': -1.6875, 'GS_cluster_2415878664_254486231_359566_359576': -3.982143}, {'360082': 6, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 8, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
26790.0, {'360082': -2.8080356, '360086': -2.1919644, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 6, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 6, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
26800.0, {'360082': -1.2589285, '360086': -0.8660714, 'GS_cluster_2415878664_254486231_359566_359576': -3.78125}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 3, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
26810.0, {'360082': -1.3973215, '360086': -1.2053572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 4, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
26820.0, {'360082': -0.91071427, '360086': -0.3392857, 'GS_cluster_2415878664_254486231_359566_359576': -3.6294644}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26830.0, {'360082': -1.0892857, '360086': -0.24553572, 'GS_cluster_2415878664_254486231_359566_359576': -2.3080356}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26840.0, {'360082': -1.2678572, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -3.0535715}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
26850.0, {'360082': -0.81696427, '360086': -0.24107143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
26860.0, {'360082': -0.41964287, '360086': -0.45982143, 'GS_cluster_2415878664_254486231_359566_359576': -2.84375}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26870.0, {'360082': -0.5223214, '360086': -0.45982143, 'GS_cluster_2415878664_254486231_359566_359576': -2.361607}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26880.0, {'360082': 0.0, '360086': -0.5223214, 'GS_cluster_2415878664_254486231_359566_359576': -2.9598215}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
26890.0, {'360082': 0.0, '360086': -0.4017857, 'GS_cluster_2415878664_254486231_359566_359576': -3.2232144}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
26900.0, {'360082': -0.04464286, '360086': -0.25892857, 'GS_cluster_2415878664_254486231_359566_359576': -2.830357}, {'360082': 2, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 2, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
26910.0, {'360082': 0.0, '360086': -0.4375, 'GS_cluster_2415878664_254486231_359566_359576': -1.9285715}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26920.0, {'360082': -0.035714287, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -1.4241072}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26930.0, {'360082': -0.16071428, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.2098215}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26940.0, {'360082': -0.4330357, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -1.5089285}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26950.0, {'360082': -0.8125, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.8883928}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26960.0, {'360082': -1.4017857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -2.357143}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
26970.0, {'360082': -2.0848215, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -2.5401785}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
26980.0, {'360082': -2.888393, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -2.96875}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 18, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26990.0, {'360082': -3.7544644, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -3.392857}, {'360082': 7, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
27000.0, {'360082': -4.0, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -2.486607}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 24, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
27010.0, {'360082': -1.84375, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.27232143}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27020.0, {'360082': -1.78125, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.45089287}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
27030.0, {'360082': -2.1830356, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.6473214}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
27040.0, {'360082': -1.8571428, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -0.92410713}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
27050.0, {'360082': -2.15625, '360086': -0.23660715, 'GS_cluster_2415878664_254486231_359566_359576': -1.2232143}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
27060.0, {'360082': -0.004464286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5714285}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
27070.0, {'360082': -0.058035713, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -2.0044644}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
27080.0, {'360082': 0.0, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -2.6339285}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
